,year,Population,Population growth,Surface area,GNI per capita_Atlas method,GNI per capita_PPP,Life expectancy at birth_total,Fertility rate_total ,Adolescent fertility rate ,Contraceptive prevalence_ any methods,Births attended by skilled health staff,Mortality rate_under-5 ,Prevalence of underweight_weight for age,Immunization_measles ,School enrollment_secondary ,School enrollment_primary and secondary,Forest area,Water productivity_total,Improved water source ,Improved sanitation facilities,Energy use ,CO2 emissions (metric tons per capita),Electric power consumption (kWh per capita),GDP growth (annual %),Inflation_GDP deflator (annual %),Agriculture_value added (% of GDP),Industry_value added (% of GDP),Services_value added (% of GDP),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Revenue_excluding grants (% of GDP),Market capitalization of listed domestic companies (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),High-technology exports (% of manufactured exports),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),Net migration,GDP per capita (current US$),Inflation_consumer prices (annual %)
10,97.66980664353,63.45853935378136,68.44933085165496,97.94110975831791,9.434958634043303,0.0,89.92380126504942,67.87082649151614,75.00894252310937,85.56962025316454,0.0,77.40863787375415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.69797396417974,93.78367981814606,52.80467260388748,44.17645463007051,23.686633668836553,0.0,0.0,0.0,40.66702242375773,29.739550125336606,85.19128687853085,0.0,0.0,84.76100092300783,0.0,0.0,32.948295370808985,0.0,0.0,9.103142431747642,43.63856907459579
11,97.71938522558254,64.26596054047555,74.28549104823846,97.94110975831791,10.033444816053512,0.0,90.30479494615224,62.01423097974822,73.40987819342206,0.0,0.0,74.41860465116278,0.0,0.0,85.93600921539301,0.0,0.0,0.0,0.0,0.0,90.59207923873865,93.2015145536354,54.85251108862202,45.397950825126635,54.38698026097262,0.0,0.0,0.0,39.508973768255615,30.633773381335867,87.19299339959878,0.0,0.0,73.2170914477204,0.0,0.0,32.79045809866291,0.0,0.0,9.756460072257315,31.503532881535868
12,97.7689638076351,64.95763794647841,62.89819595397731,97.94110975831791,11.071994367188875,0.0,90.36674514098925,55.008210180623976,71.81081386373478,0.0,0.0,71.42857142857143,0.0,0.0,86.96697583222077,0.0,0.0,0.0,0.0,0.0,94.10545762674285,96.61519126604657,58.932203741377045,72.50585102131163,46.37004759370986,0.0,0.0,0.0,40.478436015081535,33.20737287738027,89.81228900715244,81.32372877631384,0.0,69.14299552489133,0.0,0.0,35.07051121887089,0.0,34.143889149117854,10.600487531983042,24.469051141926908
13,97.81854238968765,65.58061182490518,56.07995180111156,97.94110975831791,12.867452913219504,0.0,90.62074092839113,51.42309797482212,69.86063783722724,88.1012658227848,0.0,68.43853820598007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.74346813618087,100.0,62.55715971913194,77.73876907485604,58.289399097631964,0.0,0.0,0.0,48.86768622672724,36.6168928624088,92.83549508119938,83.26352327988093,0.0,62.64646391067744,0.0,0.0,41.903916640431376,0.0,0.0,11.695953636329088,46.04258904789384
14,97.86812097174021,66.18254137956987,53.68179044863244,97.94110975831791,14.08202781200493,0.0,91.38272829059682,50.21893814997264,67.91046181071974,0.0,0.0,65.4485049833887,0.0,0.0,87.28847257572234,0.0,0.0,0.0,0.0,0.0,93.73321477802644,95.52365307933509,61.65771059676738,-7.124237041392909,96.217108740058,0.0,0.0,0.0,59.91934069830618,47.22431626422882,90.29254667273541,87.40077948711831,0.0,63.347504155515935,0.0,0.0,56.212662857701666,0.0,0.0,12.565358122717237,81.68597018540686
15,97.91769955379276,66.83831964503747,57.931272113735886,97.94110975831791,15.014962154550254,0.0,92.20666584763947,48.549534756431314,65.96028578421222,100.0,0.0,62.45847176079734,0.0,0.0,87.31348821415675,0.0,0.0,0.0,0.0,0.0,90.73119059538854,90.63392475670285,62.18647953823573,-2.7231873390759307,99.198618404682,0.0,0.0,0.0,60.17959791893972,41.69792309744626,80.6683054746326,84.19557244742731,27.242498328405123,59.77929323172753,0.0,0.0,52.634131904009195,0.0,0.0,13.567514289950234,67.5970123842182
16,97.96727813584532,67.47645781558688,55.829852032327395,97.94110975831791,15.807076218975533,0.0,92.5257093339053,47.56431308155447,64.01010975770468,85.69620253164557,0.0,59.46843853820597,0.0,0.0,87.49341472306865,0.0,0.0,0.0,0.0,0.0,95.9963887489467,93.98964117326449,65.44365157916347,74.19789956259154,58.791741314520294,0.0,0.0,0.0,58.350616445642544,46.19273396193546,87.68778211098527,80.77873393653256,30.748032787618612,55.36199368167543,0.0,0.0,54.96430332879553,0.0,0.0,14.940452601120713,42.467020615016324
17,98.01685671789787,68.15854148575706,59.093787564293535,97.94110975831791,16.91603590917092,0.0,93.0337009087091,48.98741105637657,62.05993373119717,0.0,0.0,56.81063122923589,0.0,0.0,87.53745601521908,0.0,0.0,0.0,0.0,0.0,98.18884950617536,95.65494079916982,68.13580589851185,63.48728749262528,66.43965829694834,0.0,0.0,0.0,55.976883861146874,50.188033706857595,93.6311783166338,86.79594768853383,26.14528536392924,55.25899941403829,0.0,0.0,56.28126624281629,0.0,45.59657754914786,16.432353707221775,48.01452551489867
18,98.06643529995041,68.88457065554799,62.254851743122295,97.94110975831791,18.993135011441648,0.0,93.16069880241002,48.1663929939792,61.78553946947305,0.0,0.0,54.15282392026578,0.0,0.0,87.22233243809866,0.0,0.0,0.0,0.0,0.0,100.0,97.61189010175102,69.76169622104462,76.61686601101371,75.20448108542737,0.0,0.0,0.0,58.110507579857504,51.68283098037637,98.81478114238128,86.19347047898847,23.911928742349254,52.94651161965137,0.0,0.0,58.30270581355407,0.0,0.0,18.36853557982016,56.608588440405875
19,98.11601388200297,69.64897476866973,64.84026136381189,97.94110975831791,21.527900017602537,0.0,93.73064057205082,49.480021893815,61.51114520774893,0.0,0.0,51.82724252491694,0.0,0.0,80.53550832778522,0.0,0.0,0.0,0.0,0.0,98.68030276601114,96.75643594739857,70.78434708789499,43.74779869612525,88.4284801885664,0.0,0.0,0.0,64.06526444819882,55.08455847620897,99.95531149811318,90.51669021615719,24.67775485157439,53.05798583395398,0.0,0.0,64.26163509011835,0.0,0.0,20.2913392874637,83.39429458811793
20,98.16559246405554,70.32053627695888,56.38037575526093,97.94110975831791,23.604999119873263,0.0,93.48283980540259,50.34209085933223,61.23675094602481,0.0,0.0,49.83388704318937,0.0,87.75510204081633,93.11057969353264,0.0,0.0,0.0,0.0,0.0,94.12033231320363,92.34096044232331,71.96402677016582,-3.3695177696796073,96.59705039373596,0.0,0.0,0.0,71.87367332596469,58.90138158024356,92.78810868400618,92.98605763274574,31.05529082563756,55.136839299699645,0.0,0.0,69.78603464282901,91.98606273931334,0.0,21.856470971477723,100.0
21,98.21517104610808,71.01407053505841,57.66272632072399,97.94110975831791,25.347650061608874,0.0,93.99083138020639,49.58949096880131,60.9623566843007,0.0,0.0,47.84053156146179,0.0,98.9795918367347,91.76875130784254,99.58025127132434,0.0,0.0,0.0,0.0,90.62778803307457,87.81098621015538,72.79826060009638,35.74100162532576,100.0,0.0,0.0,0.0,69.6572653504236,56.785909258286395,96.69352185752837,97.15608348393332,25.72582290755456,60.427789866299406,0.0,0.0,66.01838407267809,89.89547041167928,0.0,24.27760872471682,76.35836258846567
22,98.26474962816063,71.69429735313192,56.0118455778852,97.94110975831791,25.048406970603764,0.0,94.43687276017315,50.01368363437329,60.68796242257657,87.9746835443038,0.0,46.17940199335548,0.0,98.9795918367347,95.06929895667119,99.13446018274374,0.0,38.09721965431507,0.0,0.0,86.02432039286667,82.58558185052142,69.64433056326975,-26.324124215523128,66.44792524116768,0.0,0.0,0.0,62.04015153708598,52.01001402325911,87.97978571136073,96.1521907527413,28.472915305772478,72.94029512936733,0.0,0.0,58.33092985886261,90.7485281987374,39.5056986272993,25.051071213870724,45.60254039612223
23,98.31432821021319,72.3528608967445,53.72399491681274,97.94110975831791,25.68209822214399,0.0,94.56696815790106,49.23371647509579,61.08849332605381,0.0,0.0,44.518272425249165,0.0,100.0,95.24369683630145,98.18593913423913,0.0,0.0,0.0,0.0,85.31375507081623,82.50139246843192,71.08578162213333,63.81597585432645,42.29074819576664,0.0,0.0,0.0,55.78985099534874,51.8341293700805,88.64020882071763,87.56162455627762,32.50688064106087,67.06306847469013,0.0,0.0,54.10774745142275,87.55543240031976,0.0,26.99847921183841,23.779311355957184
24,98.36390679226574,72.98202428216008,50.87079967084961,97.94110975831791,28.568913923605,0.0,94.69396605160199,49.43897099069513,61.48902422953104,0.0,0.0,43.18936877076412,0.0,100.0,97.28423500369165,98.51497671425705,0.0,0.0,0.0,0.0,88.20768513994986,84.30146390887671,75.02876303650685,100.0,38.00498058545175,0.0,0.0,0.0,54.83555825245786,57.52954919267527,100.0,86.6820172050083,25.92134119516884,65.4224160016175,0.030083404357999968,0.0,58.43195696682068,87.37946684490669,0.0,29.727330453502866,31.957589218001704
25,98.4134853743183,73.63161304063885,52.06420690938103,97.94110975831791,30.82203837352579,0.0,94.69396605160199,50.465243568691854,61.889555133008265,0.0,0.0,42.192691029900324,0.0,98.9795918367347,96.30629467146635,98.41752498575744,0.0,0.0,0.0,0.0,88.36106589080872,83.88193886303551,75.9907282217075,58.39215792482973,34.27087738732277,0.0,0.0,0.0,51.11398920256741,55.079179280860814,96.28532396507406,88.7824908949889,34.60463349389233,67.83325550755913,0.11061790450989689,0.0,54.40726450556193,87.28837878732126,0.0,31.696748227980226,26.360343754082287
26,98.46306395637085,74.31524408755624,54.29894706304032,97.94110975831791,33.72645660975181,0.0,94.75901376316574,50.287356321839084,62.29008603648549,0.0,0.0,41.19601328903654,0.0,98.9795918367347,97.42145741529772,98.70217331555355,0.0,0.0,0.0,0.0,87.41104413588087,83.16409860876396,76.06529746935897,48.3754295661965,21.610662432343283,0.0,0.0,0.0,51.24345863449893,56.613551842091056,94.45512564824298,87.43319074242022,36.146137512312045,69.94385749251084,0.21945965247416355,0.0,54.96488500284572,97.30866279196086,0.0,33.1638851965284,13.75886524386959
27,98.5126425384234,74.98247294095319,52.51662716075087,97.94110975831791,37.77503960570322,0.0,94.95105935573062,51.23152709359605,62.690616939962716,0.0,0.0,40.199335548172755,0.0,83.6734693877551,97.62353750259929,97.7845258132732,0.0,0.0,0.0,0.0,90.327197544939,85.96105737404135,79.43957861873598,47.68847255243357,27.32678968702094,0.0,0.0,0.0,54.757927777932515,59.938028789921646,93.90253349109985,91.09070707611573,33.9846704579866,67.57549300786174,0.39215792066986355,0.0,57.678632937037634,98.09451222143998,39.81317392302946,34.87422084146234,27.69097167832248
28,98.56222112047595,75.66641346322001,53.349171175712925,97.94110975831791,41.50677697588453,0.0,94.95105935573062,52.92829775588397,64.18095901500462,94.05063291139241,0.0,39.53488372093023,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,93.02416462417587,88.89336266134137,82.4420372024542,57.91323347887173,37.497991499361774,0.0,0.0,0.0,62.02324166621388,60.52079560066168,90.75133534611992,89.3557493363031,34.599221352414254,63.72899653276374,0.6526241573355267,0.0,61.629020440084915,98.88915719726295,0.0,37.27258711794502,29.67635164384453
29,98.61179970252851,76.38439627392546,55.48822343797761,97.94110975831791,41.9996479493047,0.0,95.27010284199645,55.1176792556103,65.6713010900465,0.0,99.49748743718592,38.538205980066444,0.0,95.91836734693877,0.0,0.0,0.0,0.0,0.0,0.0,93.5045070732167,89.183698866876,84.14657576024939,50.70229980420324,41.64436961417268,0.0,0.0,0.0,65.31344515311626,59.94441083649588,89.52438221666856,90.19604827930425,39.081546609782905,61.385243206543564,1.0953441649058289,93.8822264402918,62.68723005548888,97.91965572139307,0.0,39.7695510264431,35.7307773203964
30,98.66137828458106,77.25216515376083,66.37222761844895,97.94110975831791,42.51012145748988,40.42589437819421,95.52100112537138,56.95128626163108,67.16164316508839,89.49367088607595,99.69849246231156,37.20930232558139,0.0,91.83673469387756,93.27915961789554,96.97205986040942,97.53462648543189,0.0,99.19354838709677,99.5,90.91498706562676,85.83852282633084,85.47021668209747,26.440932693612606,39.62146987556533,0.0,0.0,0.0,67.62843736932881,60.43095225680876,85.61769602289829,88.5281539787347,33.82042621018317,58.47896277098816,1.6324599427792847,94.95518833647267,63.0403697074726,97.6928147896249,0.0,41.5601048475471,39.95712833493699
31,98.71095686663361,78.29138337718707,78.51154006395646,97.94110975831791,42.89737722232002,41.19250425894378,95.71304671793628,56.444991789819376,68.65198524013027,0.0,99.69849246231156,36.21262458471761,44.99999879999999,88.77551020408163,93.14818525568366,97.12838301197414,97.56964801109338,0.0,99.19354838709677,99.5,90.43734621780027,84.65424430141114,88.54101871024177,-1.0205764363815495,35.65152581480777,0.0,0.0,0.0,70.60873523717969,57.953093409448655,79.98995021835637,88.18108378031097,44.04422158687616,51.85007796334911,2.31180530220592,94.58020417069677,62.36331340806963,98.61266508011559,0.0,42.34202687128188,31.348344604896184
32,98.76053544868617,79.38475978676567,81.4859916411972,97.94110975831791,45.37933462418589,42.89608177172061,96.03209020420212,55.993431855500816,70.14232731517215,0.0,99.79899497487436,34.883720930232556,0.0,84.6938775510204,0.0,0.0,97.60466953675487,50.34011948723875,99.29435483870968,99.6,90.98168611932974,85.0241773823021,87.67113502419251,48.978558434155836,24.416144523337035,0.0,0.0,0.0,70.936479139211,58.59866817728327,79.83300256952376,85.80431852928308,45.44549655406823,53.293928015120194,3.3415523854390847,95.05245051106483,63.43752856054361,98.54976930448896,52.44738956028478,44.22929540513886,22.420139532883766
33,98.81011403073872,80.43852335161569,77.47858967558943,97.94110975831791,46.61151205773631,44.29301533219762,95.78119193352697,55.26819923371647,68.19332793644219,0.0,99.89949748743719,33.5548172757475,0.0,85.71428571428571,97.7423051022581,96.14705596201604,97.63969106241636,0.0,99.29435483870968,99.6,91.36203282364252,85.94661301191326,89.47028233899418,37.82647507198708,25.484142658434415,0.0,0.0,0.0,69.75284378719277,60.06014639922501,81.08721375703259,87.73325951300842,49.90552390151413,49.4182968791743,4.800106692200645,91.84693431046074,64.28682777367337,98.78048778747768,0.0,45.91550619907212,21.848960343068782
34,98.85969261279128,81.43101079727619,72.05060477174987,97.94110975831791,48.84703397289209,46.592844974446336,96.03518772092886,54.77558839627805,66.24432855771222,0.0,99.89949748743719,32.55813953488372,0.0,90.81632653061224,98.88142780546234,96.36512610953682,97.67471258807785,0.0,99.39516129032258,99.6,91.93482168616725,86.00795811583039,90.8832291909366,55.62191840110178,22.79431755081051,0.0,0.0,0.0,72.27962136434792,63.863275663788286,84.60643997012825,88.76097416699174,45.95536578317173,45.01387554572202,7.160324953151685,90.48655030155565,68.07324106805281,99.56690224134722,0.0,48.19139953208384,19.30098537760642
35,98.90927119484383,82.40647709871737,69.9642858120073,97.94110975831791,51.31138883999296,48.63713798977854,96.0382852249558,54.13245758073345,64.29532917898226,96.70886075949367,99.89949748743719,31.56146179401993,0.0,89.79591836734694,97.4316466549055,97.29434537797836,97.70973411373933,0.0,99.39516129032258,99.6,92.00502790819696,85.63325972059168,92.37503341994783,37.45616775714396,22.339571149559287,0.0,0.0,0.0,77.7127894431692,67.57710109179848,84.56093516888112,91.28371876984922,59.30072622904255,41.55559054471355,9.912652970259996,88.44776015101216,73.22232553048471,100.0,0.0,49.93597206159486,20.766472607313595
36,98.95884977689639,83.37080228757866,68.35584943260896,97.94110975831791,53.47650061608872,51.07325383304941,96.55247182051325,54.07772304324029,62.34632980025228,0.0,99.89949748743719,30.564784053156142,0.0,92.85714285714286,97.08931787670471,96.48188521466433,97.74475563940082,0.0,99.49596774193549,99.7,92.9615259477371,86.60826551445562,93.795663033614,52.291441753480726,19.553405297467176,0.0,0.0,0.0,78.48370467776911,68.28778076819614,86.25267479806215,92.10242326083888,68.44362913713442,38.2692200616315,12.77006612118974,89.78510914066608,73.95620253797863,98.40201856542494,0.0,52.167229826076664,21.697563457052706
37,99.00842835894893,84.3806203528079,70.73827299797055,97.94110975831791,55.25435662735434,53.86712095400341,97.06356089934397,53.94088669950739,60.3973304215223,0.0,99.89949748743719,29.568106312292358,0.0,92.85714285714286,0.0,0.0,97.77977716506231,0.0,99.49596774193549,99.7,92.77325371358295,87.47158588030703,94.05494407432296,61.81254637591675,18.331824130968087,96.92791961061566,100.0,94.61444920811964,81.18813446606542,70.37535899047845,89.17907917304004,94.33217188089229,81.79010192138287,36.6606616877485,15.840446538610763,92.61642469523763,76.37477670294511,98.64498647280719,100.0,54.77740914781878,17.304210928386034
38,99.05800694100148,85.37001304497397,68.4911558822673,97.94110975831791,56.592149269494804,56.6098807495741,97.25560649190886,54.707170224411605,58.48433646478528,0.0,99.89949748743719,28.903654485049827,0.0,93.87755102040816,97.19595692858292,100.0,97.81479869072382,0.0,99.49596774193549,99.7,92.47836982651404,86.97792037064481,95.98809931897898,61.301248877903134,11.624121184451761,88.09480226579899,97.77774913892218,95.44840086198732,76.82823643762062,70.43629250113,91.11450485786727,96.40521323596256,92.94640979970339,34.46475569713255,19.574586016518207,96.95740178762892,74.07983209781284,99.73952166334475,0.0,57.16559702843903,11.49038823484529
39,99.10758552305404,86.3560015082962,67.47032434674077,97.94110975831791,59.46136243619081,59.36967632027257,97.2587040086356,54.93979200875753,56.571342508048275,0.0,99.89949748743719,28.57142857142857,0.0,93.87755102040816,96.39188272623095,0.0,97.8498202163853,0.0,99.59677419354837,99.7,93.89482607906953,87.63509266919168,96.91557741287609,64.54254694099197,16.391195976443022,83.46866895566791,97.14271608051244,95.72470117506516,75.24168103904314,74.16500935201934,92.98695857012848,96.16426069729177,100.0,33.21709033301995,24.04576858505437,100.0,75.21475434082964,99.8309586853205,0.0,60.065986573132236,16.196366992331907
40,99.1571641051066,87.32231074362275,65.38035954308872,97.971013608286,63.49234289737722,62.91311754684838,97.32684922422628,56.26710454296662,54.658348551311256,0.0,99.89949748743719,27.906976744186046,0.0,92.85714285714286,95.49770843713206,96.5040799362677,97.88484174204679,0.0,99.59677419354837,99.7,95.4785375441482,89.6411758410621,99.75537347940264,56.373156460488694,24.372971096882935,83.37533216768492,96.6968224197765,95.8616879015376,78.14606049285211,82.16289968452509,93.98778118454332,100.0,96.03120420429322,33.503053338035585,30.25221415240998,98.62625724510055,82.16122031177004,95.12195124503272,0.0,63.23910356520028,24.996407593484047
41,99.20674268715915,88.1908669287471,58.15191435445205,97.971013608286,64.8477380742827,64.49744463373084,97.58084501162816,55.569239189928844,52.74535459457424,0.0,99.89949748743719,27.57475083056479,55.00000120000001,92.85714285714286,96.29560496391079,97.28373979118552,97.96359180251213,0.0,99.59677419354837,99.8,92.76502027185637,87.23232902906717,95.19895508194467,13.444966832777133,24.409185685602893,81.66669841215649,92.430224490038,97.18720440397371,70.82893520620466,75.38335306041985,87.93658170190116,94.77606640447613,86.06557241960009,33.62767627795747,35.145725242262074,95.13487324439028,74.37302620475418,97.7843972530641,0.0,64.66830080710685,20.920080284748547
42,99.2563212692117,89.01290711199823,54.51242205829878,97.971013608286,65.9566977644781,65.74105621805792,97.70784290532913,55.29556650246305,50.832360637837226,92.15189873417721,100.0,27.242524916943516,64.9999976,92.85714285714286,95.61619452100786,96.85048684111948,98.04234186297748,70.12620924305803,99.69758064516128,99.8,92.9482128008093,87.12970622763721,97.02001201124263,24.605404193230026,16.442637514609636,70.26350722427372,88.82331471131558,98.4877597286951,66.91832063791823,74.6959580416646,86.04250578678486,84.43222622397253,65.83242831179398,37.11349216453282,38.41760871050566,92.70604914319081,71.39954766349933,99.26740973151075,60.456261755298435,66.21661489987048,11.740233543512609
43,99.30589985126426,89.78125394107185,50.49855232141211,97.971013608286,70.32212638619961,68.07495741056218,97.83484079903005,56.03448275862068,50.00117664777755,0.0,99.79899497487436,26.910299003322258,0.0,94.89795918367348,97.37666541097603,97.13223643982552,98.12109192344282,0.0,99.69758064516128,99.8,92.36623871694675,86.91070011879786,97.1025370680812,38.66568856183888,21.35823013135999,81.90197687101572,89.29015456489613,98.13575997294693,66.22317233423456,76.96711472617854,86.37526645255308,81.43196678033497,81.02466120060963,41.199235736332305,43.132828277635504,89.96530429093201,72.92920320653411,97.95420506042673,0.0,68.83842054713341,16.8038547878049
44,99.3554784333168,90.61602191701948,54.37649216298644,97.971013608286,76.88787185354691,71.99318568994889,98.40788007269778,56.143951833607005,49.16999265771787,0.0,99.79899497487436,26.910299003322258,0.0,94.89795918367348,97.88632294367027,97.77198777125116,98.19984198390816,0.0,99.69758064516128,99.8,93.40130555605126,87.32946605499447,97.69429338207851,52.15177709513923,29.452116472699498,90.75828994696586,90.46296911069238,97.61982503505202,70.53068448179742,84.17709665099122,89.83171816814045,81.74477063554869,86.93764508006977,43.235416789720105,49.18859022560509,88.37662264736456,78.9354979555186,95.81665482082887,0.0,72.73273543407336,19.817627525205317
45,99.40505701536935,91.45510274143693,54.15493998891395,97.971013608286,81.57014610103856,76.21805792163543,98.40788007269778,56.29447181171319,48.33880866765819,0.0,99.89949748743719,26.578073089700993,55.00000120000001,93.87755102040816,98.0612760446639,97.45645441262369,98.2785920443735,0.0,99.79838709677419,99.8,92.98559948370668,87.0341118539523,100.0,46.08315180537294,34.46395144316267,82.66074469697409,91.59078047695414,97.42395571004877,73.24943916748914,88.96686064934146,92.60811654931969,87.03798456009724,84.88193609969204,43.905383388815075,53.72664681931711,87.28410101358376,83.27027935848606,92.55276640312393,0.0,76.87254638166827,25.114026502521675
46,99.45463559742191,92.34122753267377,56.65440711796864,97.971013608286,84.63298715014962,80.73253833049404,98.66187586009967,57.69020251778873,47.50762467759851,0.0,99.89949748743719,26.245847176079735,0.0,93.87755102040816,97.78511868589592,97.2113642432225,98.53419113497478,0.0,99.79838709677419,99.9,91.22167387311688,84.82262435387315,99.114820621188,36.73500319064025,32.90688373201968,74.14988922436562,93.27388301388939,97.06706130808537,78.07387148887233,93.0671930778218,93.04702037765219,90.56335349089392,92.32964785253928,43.4938818133903,59.99903815676756,87.736578381961,87.95942623012645,91.27350023595142,0.0,80.56653413841708,23.879307637575142
